# Input: C:/Users/Yanyan/Documents/Visual Studio 2013/Projects/StressTransGraphVis/data/bcspwr10/bcspwr10.txt
# Nodes: 5300    Edges: 8271
# Algoritm: Clauset-Newman-Moore
# Modularity: 0.921425
# Communities: 33
# NId	CommunityId
3486	15
2407	15
542	15
5100	15
3069	15
543	15
3871	15
557	15
3884	15
2842	15
659	15
657	15
941	15
5183	15
2054	15
662	15
2203	15
5187	15
4175	15
5101	15
783	15
780	15
2220	15
922	15
938	15
5184	15
3467	15
944	15
4429	15
5185	15
2457	15
964	15
977	15
1027	15
978	15
4928	15
3357	15
981	15
5148	15
2554	15
1003	15
4933	15
1008	15
5182	15
4144	15
1016	15
4336	15
1036	15
2226	15
1037	15
4218	15
2903	15
1046	15
2919	15
1049	15
1053	15
3693	15
2612	15
1056	15
5152	15
1058	15
4086	15
1065	15
1119	15
4156	15
1150	15
4924	15
1155	15
1151	15
4736	15
1161	15
5145	15
3076	15
4843	15
3348	15
1171	15
4584	15
1177	15
1181	15
2522	15
1198	15
3802	15
1200	15
1232	15
3102	15
1238	15
4373	15
1321	15
1397	15
4578	15
1501	15
5144	15
2409	15
1505	15
3963	15
1519	15
3964	15
1537	15
4445	15
1542	15
3779	15
1568	15
3153	15
1610	15
1640	15
1615	15
3073	15
1616	15
1654	15
1629	15
3635	15
1697	15
1643	15
2818	15
1657	15
2426	15
1699	15
3784	15
1748	15
1763	15
1915	15
4191	15
2071	15
4840	15
3771	15
4366	15
4866	15
4293	15
2350	15
4697	15
4734	15
5196	15
2358	15
2367	15
4586	15
4417	15
2373	15
2383	15
4735	15
4826	15
3998	15
4090	15
2429	15
5045	15
2439	15
2453	15
2477	15
4998	15
5150	15
3820	15
2486	15
4837	15
4838	15
4155	15
2494	15
4361	15
4527	15
3559	15
2509	15
4232	15
3613	15
3213	15
4530	15
4258	15
2629	15
3724	15
2633	15
2634	15
4824	15
4825	15
4925	15
2733	15
5149	15
4501	15
2736	15
4842	15
3637	15
4322	15
4602	15
2808	15
4839	15
5153	15
4145	15
2844	15
4710	15
2850	15
2971	15
4693	15
3583	15
3571	15
3128	15
3961	15
3139	15
3962	15
3201	15
3257	15
3315	15
4214	15
3383	15
3811	15
3458	15
4748	15
4529	15
3581	15
3758	15
4841	15
3861	15
3919	15
4027	15
5041	16
29	16
2108	16
60	16
3695	16
105	16
3366	16
109	16
4554	16
129	16
4792	16
147	16
4475	16
155	16
4017	16
159	16
2146	16
173	16
5249	16
198	16
202	16
223	16
2164	16
342	16
2390	16
347	16
345	16
4701	16
379	16
349	16
4420	16
350	16
4682	16
3690	16
370	16
380	16
371	16
372	16
4926	16
5099	16
3377	16
405	16
2548	16
409	16
4182	16
412	16
435	16
431	16
4927	16
824	16
432	16
436	16
438	16
2705	16
439	16
4612	16
441	16
2192	16
446	16
4483	16
452	16
474	16
470	16
491	16
5211	16
4463	16
501	16
4956	16
2837	16
503	16
5248	16
2204	16
512	16
2400	16
519	16
513	16
3937	16
522	16
517	16
5210	16
4727	16
524	16
521	16
4084	16
525	16
528	16
523	16
4778	16
3321	16
3482	16
526	16
566	16
567	16
538	16
5250	16
3088	16
540	16
3860	16
4351	16
545	16
3836	16
547	16
2864	16
548	16
4242	16
556	16
561	16
3715	16
2321	16
580	16
3333	16
587	16
583	16
2360	16
2174	16
2341	16
600	16
3630	16
3674	16
623	16
628	16
4352	16
677	16
648	16
1353	16
653	16
5207	16
3840	16
655	16
656	16
4319	16
2069	16
658	16
663	16
664	16
3346	16
668	16
3488	16
673	16
674	16
675	16
678	16
2386	16
698	16
1294	16
5208	16
3704	16
4085	16
5243	16
2746	16
4110	16
5240	16
2750	16
3235	16
4796	16
3259	16
3278	16
3530	16
3375	16
3997	16
4015	16
3380	16
3816	16
3394	16
4025	16
3403	16
3423	16
5209	16
3470	16
3473	16
3476	16
4955	16
3606	16
4534	16
2091	17
30	17
2117	17
39	17
5164	17
56	17
76	17
2120	17
85	17
4299	17
126	17
2488	17
190	17
2163	17
222	17
2689	17
224	17
269	17
236	17
3708	17
506	17
5244	17
3095	17
536	17
2326	17
594	17
3819	17
5175	17
1045	17
803	17
4514	17
804	17
2695	17
4414	17
807	17
2618	17
809	17
880	17
860	17
1191	17
870	17
2502	17
872	17
897	17
874	17
3727	17
883	17
904	17
898	17
900	17
4313	17
920	17
5161	17
1609	17
939	17
3082	17
4582	17
973	17
4692	17
3701	17
974	17
4835	17
979	17
5157	17
3812	17
985	17
4147	17
990	17
4425	17
3993	17
992	17
4622	17
994	17
5158	17
3934	17
1001	17
5172	17
1021	17
1004	17
3775	17
2375	17
1006	17
4068	17
4013	17
1009	17
5156	17
2568	17
1012	17
3600	17
2967	17
1014	17
3774	17
4436	17
1018	17
4798	17
1064	17
1020	17
5033	17
1038	17
1024	17
1028	17
1047	17
1034	17
3936	17
1035	17
4494	17
2655	17
1044	17
5159	17
4435	17
4131	17
1050	17
4848	17
3417	17
1051	17
4858	17
4024	17
1054	17
4849	17
3780	17
1071	17
4508	17
2615	17
1073	17
4067	17
1080	17
4920	17
3712	17
1123	17
4818	17
2153	17
1134	17
2218	17
4971	17
1606	17
1144	17
1662	17
1146	17
2657	17
1148	17
3314	17
1156	17
1153	17
2233	17
1154	17
3617	17
3260	17
1158	17
1218	17
1160	17
1163	17
3123	17
1164	17
1166	17
4972	17
2664	17
1175	17
5114	17
1186	17
3068	17
1196	17
1207	17
2716	17
1246	17
4130	17
2670	17
1247	17
4340	17
1259	17
4737	17
4451	17
1272	17
5174	17
2403	17
1277	17
1286	17
1278	17
2743	17
1283	17
4061	17
1291	17
1630	17
1297	17
1998	17
3696	17
3596	17
4855	17
4780	17
4921	17
4311	17
2527	17
2890	17
2538	17
5165	17
2540	17
5247	17
2546	17
3736	17
2547	17
3778	17
2550	17
4836	17
2553	17
4560	17
4398	17
2559	17
5171	17
2562	17
2563	17
4850	17
2566	17
5173	17
4205	17
4646	17
2570	17
2574	17
4739	17
2577	17
3744	17
2585	17
4738	17
4069	17
2587	17
3776	17
2593	17
4542	17
5039	17
2597	17
3731	17
2601	17
4645	17
4021	17
2604	17
4657	17
3729	17
2614	17
2648	17
4432	17
5160	17
3707	17
2668	17
4919	17
2673	17
2709	17
4640	17
2710	17
4225	17
2711	17
3904	17
2712	17
4354	17
2715	17
4641	17
4500	17
2718	17
4918	17
2719	17
2720	17
4094	17
2724	17
3683	17
2727	17
3806	17
5155	17
3406	17
3503	17
3441	17
2092	18
31	18
259	18
142	18
2877	18
1780	18
1322	18
3619	18
1324	18
2258	18
4161	18
1328	18
4406	18
1364	18
2806	18
1374	18
2810	18
1378	18
4557	18
1386	18
1380	18
1383	18
4558	18
1413	18
1384	18
3055	18
1406	18
1388	18
4014	18
2812	18
1389	18
4341	18
1392	18
3207	18
1396	18
3877	18
1833	18
1400	18
1402	18
1860	18
4633	18
1404	18
4634	18
3471	18
1414	18
1415	18
1418	18
3573	18
4455	18
1419	18
4743	18
1420	18
1421	18
4006	18
1422	18
5107	18
2771	18
4635	18
2804	18
3654	18
2815	18
2823	18
243	19
33	19
2097	19
41	19
4984	19
68	19
2678	19
82	19
2135	19
140	19
2136	19
144	19
5105	19
158	19
5241	19
4285	19
1308	19
4764	19
4114	19
1310	19
4563	19
4070	19
1315	19
5239	19
2505	19
1325	19
1686	19
1332	19
4415	19
2882	19
1334	19
3956	19
1335	19
5068	19
2239	19
1336	19
2775	19
1340	19
4513	19
2871	19
1345	19
3258	19
1350	19
3902	19
4686	19
2638	19
1365	19
5066	19
4636	19
2880	19
1428	19
3287	19
2245	19
1431	19
2251	19
1434	19
3942	19
1751	19
1435	19
1446	19
3977	19
1450	19
4983	19
4012	19
1452	19
4986	19
4007	19
1496	19
5067	19
3351	19
1532	19
3576	19
3312	19
1534	19
3574	19
1541	19
4003	19
1565	19
1547	19
3976	19
2323	19
1551	19
3546	19
3107	19
1554	19
1559	19
2325	19
1561	19
4443	19
3905	19
2489	19
1566	19
3634	19
2549	19
1580	19
4857	19
4262	19
1584	19
4977	19
3443	19
1586	19
3866	19
3543	19
1588	19
4985	19
2939	19
1590	19
2599	19
1607	19
4064	19
4234	19
2520	19
2933	19
4705	19
3857	19
4438	19
4976	19
4236	19
4975	19
4854	19
3740	19
3748	19
4979	19
4343	19
4567	19
5069	19
3592	19
2747	19
4553	19
2764	19
2755	19
4243	19
2758	19
5242	19
4115	19
2759	19
4459	19
3660	19
2762	19
5106	19
2767	19
2802	19
2777	19
4033	19
3016	19
2791	19
4963	19
5065	19
2793	19
3982	19
2798	19
2800	19
4106	19
2829	19
2831	19
2851	19
5256	19
4353	19
2869	19
2874	19
2873	19
2946	19
3595	19
2875	19
4618	19
2886	19
4802	19
3757	19
2888	19
4521	19
2891	19
4619	19
3649	19
2893	19
2896	19
4617	19
2902	19
2897	19
2915	19
4388	19
3614	19
2899	19
3916	19
2901	19
4241	19
4387	19
3990	19
2904	19
4104	19
3416	19
2906	19
3791	19
2914	19
4371	19
4372	19
2920	19
4198	19
3689	19
2922	19
2928	19
2927	19
3021	19
3575	19
2931	19
4574	19
2950	19
4456	19
2952	19
4431	19
4978	19
2954	19
3590	19
2968	19
3591	19
4779	19
2974	19
4973	19
3665	19
2976	19
4571	19
2983	19
4724	19
4974	19
3146	19
4706	19
2095	20
38	20
2105	20
54	20
5088	20
90	20
262	20
176	20
5163	20
4694	20
811	20
5090	20
3253	20
852	20
3549	20
940	20
854	20
2219	20
861	20
857	20
3810	20
2482	20
4039	20
867	20
4774	20
868	20
876	20
4820	20
4423	20
877	20
3007	20
878	20
3562	20
882	20
4882	20
4117	20
884	20
4819	20
4533	20
886	20
889	20
887	20
936	20
890	20
905	20
892	20
1189	20
894	20
3499	20
901	20
4569	20
909	20
3152	20
907	20
919	20
908	20
1070	20
911	20
982	20
912	20
927	20
917	20
4988	20
2072	20
921	20
2857	20
4987	20
923	20
3794	20
929	20
3270	20
932	20
933	20
4815	20
942	20
2221	20
950	20
2644	20
1205	20
952	20
2224	20
954	20
4800	20
1202	20
960	20
2346	20
961	20
962	20
3659	20
968	20
970	20
4108	20
4170	20
3730	20
1199	20
4587	20
3447	20
1885	20
1873	20
1931	20
1875	20
1888	20
1889	20
1879	20
1983	20
1881	20
1973	20
3767	20
2649	20
3685	20
5092	20
4479	20
5085	20
2501	20
2484	20
2485	20
4268	20
5086	20
2492	20
5091	20
3324	20
2530	20
2531	20
4655	20
5087	20
2099	21
46	21
2100	21
47	21
2222	21
61	21
3524	21
70	21
252	21
98	21
2212	21
331	21
293	21
3526	21
296	21
294	21
1085	21
295	21
3338	21
2354	21
352	21
302	21
3519	21
348	21
304	21
306	21
3901	21
3306	21
378	21
3337	21
445	21
419	21
481	21
447	21
429	21
483	21
482	21
2849	21
808	21
2305	21
1442	21
3305	21
2892	21
1459	21
2101	21
3336	21
2292	21
3455	21
3023	21
3280	21
2396	21
3304	21
2397	21
3508	21
2814	21
2889	21
3143	21
3454	21
3465	21
1796	22
51	22
3926	22
123	22
150	22
2376	22
976	22
5169	22
1487	22
1460	22
5255	22
2723	22
1467	22
4005	22
1480	22
1471	22
3669	22
3409	22
4495	22
4159	22
1647	22
1648	22
5049	22
4045	22
1652	22
5051	22
2254	22
1700	22
4831	22
2340	22
1703	22
3981	22
2398	22
1712	22
4580	22
2438	22
1725	22
5046	22
4401	22
1738	22
4195	22
1740	22
1752	22
5170	22
4536	22
1754	22
4626	22
1769	22
4573	22
1771	22
1775	22
2106	22
1783	22
4861	22
1784	22
1791	22
1786	22
3130	22
4060	22
1806	22
4630	22
2523	22
1807	22
4122	22
4409	22
1813	22
4631	22
3058	22
1818	22
1820	22
4305	22
1822	22
3568	22
1829	22
4503	22
3432	22
4860	22
4535	22
4597	22
2399	22
2924	22
2847	22
4725	22
4410	22
5050	22
2726	22
3487	22
3436	22
2859	22
3092	22
2856	22
2863	22
3795	22
4859	22
3941	22
3013	22
4756	22
3552	22
3015	22
4654	22
5203	22
3019	22
3805	22
3750	22
3020	22
3550	22
3040	22
3045	22
4143	22
3046	22
4579	22
3638	22
3050	22
4852	22
3056	22
3057	22
4498	22
3060	22
4470	22
3563	22
3063	22
4360	22
4799	22
3075	22
3066	22
5047	22
3106	22
3067	22
3072	22
3561	22
3074	22
3768	22
3080	22
3644	22
3081	22
4980	22
3558	22
3083	22
4685	22
3087	22
3882	22
3089	22
4627	22
3090	22
5048	22
3094	22
3096	22
3834	22
3098	22
4365	22
3111	22
3115	22
3114	22
3121	22
4830	22
3129	22
3122	22
3124	22
4829	22
3211	22
3125	22
3538	22
3127	22
3607	22
3136	22
4281	22
3141	22
4408	22
3405	22
3147	22
3623	22
3154	22
4174	22
4407	22
2104	23
53	23
2154	23
203	23
3799	23
212	23
3691	23
319	23
4315	23
3556	23
326	23
4689	23
2986	23
448	23
4381	23
2193	23
463	23
4867	23
5264	23
599	23
590	23
3344	23
2068	23
1972	23
638	23
3749	23
671	23
5016	23
3588	23
682	23
5151	23
713	23
2537	23
723	23
3909	23
739	23
4249	23
2583	23
740	23
3754	23
751	23
3755	23
765	23
5023	23
4674	23
4123	23
794	23
5018	23
3911	23
831	23
4868	23
2467	23
834	23
5028	23
5020	23
835	23
5013	23
875	23
5017	23
893	23
888	23
4053	23
3540	23
3914	23
906	23
4179	23
928	23
4895	23
3052	23
930	23
3800	23
3438	23
931	23
4761	23
3133	23
1122	23
3897	23
4230	23
1168	23
2625	23
1173	23
1188	23
1217	23
4552	23
3868	23
1251	23
4809	23
1326	23
4318	23
4418	23
1526	23
5268	23
2803	23
1963	23
1994	23
2006	23
2675	23
3951	23
3933	23
2334	23
4581	23
4957	23
2339	23
4965	23
4966	23
4440	23
2343	23
5026	23
5261	23
3894	23
2370	23
4215	23
4704	23
3565	23
2391	23
4496	23
4896	23
2392	23
5260	23
2428	23
4758	23
4964	23
2434	23
2436	23
2462	23
4616	23
4959	23
4083	23
2510	23
5022	23
3608	23
2534	23
4308	23
4057	23
4158	23
3461	23
2640	23
4187	23
3714	23
2643	23
4248	23
2647	23
5019	23
2848	23
2674	23
3264	23
3578	23
4528	23
2679	23
4821	23
3848	23
2683	23
5021	23
4132	23
2730	23
4628	23
2739	23
5014	23
2870	23
2752	23
2985	23
2792	23
4762	23
4894	23
2813	23
3896	23
3825	23
5154	23
3381	23
2876	23
3651	23
5027	23
2883	23
5063	23
3765	23
2964	23
4294	23
3663	23
3005	23
4566	23
5025	23
3117	23
5000	23
4632	23
3210	23
3532	23
3238	23
4805	23
5015	23
5142	23
4620	23
3276	23
4295	23
3334	23
3353	23
5064	23
3413	23
3361	23
3401	23
3412	23
3429	23
3430	23
4349	23
3513	23
3547	23
5262	23
4279	23
4958	23
5213	23
4344	23
5024	23
3790	23
4454	23
4614	23
4615	23
4726	23
3890	23
4893	23
4700	23
4089	23
4125	23
4310	23
4280	23
4594	23
4325	23
1932	24
55	24
4793	24
278	24
4794	24
2337	24
287	24
2722	24
289	24
3822	24
4189	24
292	24
4898	24
4872	24
2113	24
320	24
2425	24
2090	24
327	24
2291	24
4118	24
418	24
4869	24
1917	24
451	24
3342	24
2423	24
743	24
3071	24
3833	24
745	24
4720	24
2415	24
750	24
4721	24
767	24
760	24
3923	24
817	24
4386	24
818	24
5070	24
1086	24
4426	24
3587	24
4434	24
5111	24
2255	24
1749	24
3938	24
1770	24
2285	24
1772	24
1794	24
5078	24
2650	24
1799	24
3686	24
3390	24
1803	24
1933	24
4662	24
1805	24
5071	24
5076	24
1809	24
2180	24
1810	24
1812	24
4771	24
3026	24
1814	24
4873	24
2263	24
1823	24
3350	24
1825	24
2595	24
1828	24
4229	24
1835	24
1838	24
1839	24
3164	24
1840	24
4493	24
3214	24
1842	24
1871	24
1856	24
1867	24
1880	24
1894	24
2418	24
1898	24
1902	24
4160	24
1906	24
4488	24
1909	24
4993	24
2273	24
1911	24
3477	24
3024	24
1916	24
3484	24
1918	24
4555	24
1925	24
1919	24
1921	24
4995	24
2047	24
1922	24
1928	24
1937	24
1976	24
1938	24
4994	24
2267	24
1939	24
3478	24
1944	24
4707	24
1951	24
2277	24
1967	24
2787	24
1970	24
1971	24
4992	24
1985	24
1989	24
1987	24
2007	24
4517	24
2959	24
2011	24
2020	24
2015	24
2019	24
3874	24
2075	24
2022	24
2289	24
2532	24
2025	24
4278	24
2026	24
2081	24
2028	24
2043	24
2030	24
4520	24
3187	24
2032	24
2034	24
2168	24
2037	24
2041	24
2042	24
2049	24
4870	24
2055	24
3311	24
2059	24
2062	24
2065	24
4087	24
2066	24
2067	24
2359	24
2077	24
2078	24
3362	24
2183	24
3061	24
4466	24
4146	24
3354	24
2495	24
3687	24
2498	24
4874	24
5073	24
2500	24
5072	24
5075	24
3589	24
2519	24
3939	24
2557	24
2579	24
4996	24
2580	24
2589	24
4570	24
2607	24
3991	24
2654	24
4656	24
4871	24
3586	24
2659	24
2672	24
2697	24
4770	24
3299	24
5074	24
4811	24
3597	24
4164	24
1266	25
59	25
4491	25
67	25
1268	25
69	25
1653	25
71	25
2122	25
92	25
4889	25
132	25
2512	25
145	25
260	25
157	25
4127	25
166	25
3290	25
182	25
3216	25
192	25
2514	25
4969	25
2801	25
810	25
2214	25
812	25
3289	25
814	25
815	25
3620	25
2215	25
816	25
2460	25
821	25
2464	25
825	25
4265	25
843	25
827	25
848	25
2450	25
838	25
2474	25
839	25
4264	25
4298	25
842	25
5089	25
2451	25
844	25
846	25
4562	25
3317	25
859	25
4888	25
5162	25
869	25
895	25
2516	25
1074	25
3179	25
2140	25
1076	25
2295	25
2227	25
1081	25
2617	25
1084	25
4613	25
1089	25
2513	25
1090	25
2515	25
1091	25
2228	25
1093	25
1112	25
1096	25
2504	25
1098	25
4178	25
1104	25
1106	25
3536	25
1108	25
3915	25
3653	25
1111	25
4112	25
1115	25
4548	25
1120	25
3185	25
1121	25
3912	25
1135	25
1129	25
1137	25
1145	25
1136	25
2653	25
1213	25
3827	25
1214	25
2329	25
1216	25
2702	25
1221	25
3785	25
1223	25
4190	25
4370	25
1224	25
5038	25
3694	25
1229	25
4832	25
1231	25
2406	25
1236	25
1237	25
3692	25
1242	25
4890	25
4357	25
2171	25
4575	25
3368	25
4833	25
2454	25
2458	25
3839	25
2469	25
2478	25
2480	25
4576	25
3966	25
4261	25
2623	25
2632	25
2637	25
4747	25
4970	25
2641	25
2694	25
2699	25
4382	25
4157	26
120	26
3433	26
820	26
5029	26
822	26
5108	26
2466	26
832	26
3918	26
3817	26
836	26
5008	26
2216	26
841	26
925	26
845	26
3895	26
1377	26
847	26
1416	26
4042	26
849	26
5032	26
3303	26
853	26
4035	26
862	26
3356	26
2671	26
863	26
4142	26
873	26
866	26
2525	26
4250	26
913	26
5009	26
1225	26
3632	26
2247	26
1469	26
4251	26
2665	26
1474	26
2998	26
1483	26
1477	26
4044	26
2862	26
1479	26
5031	26
1569	26
1481	26
3828	26
4668	26
1482	26
2248	26
1490	26
3921	26
1787	26
1493	26
3414	26
1494	26
1517	26
1495	26
1527	26
4317	26
1497	26
3646	26
1506	26
2677	26
1507	26
4637	26
1508	26
4661	26
4461	26
1511	26
4879	26
3427	26
1513	26
4776	26
4181	26
1514	26
1516	26
4722	26
1520	26
4040	26
1521	26
5007	26
2795	26
1530	26
4312	26
1535	26
3407	26
1539	26
1557	26
3347	26
1573	26
3965	26
3162	26
1595	26
3924	26
1635	26
4480	26
4930	26
1661	26
4931	26
1716	26
1669	26
4509	26
1672	26
3316	26
1679	26
5030	26
3679	26
1683	26
1720	26
1691	26
1695	26
5110	26
3053	26
1701	26
4467	26
2524	26
1704	26
5113	26
1705	26
3875	26
1706	26
4647	26
1708	26
1709	26
4284	26
1710	26
2257	26
1713	26
3227	26
1717	26
1827	26
1718	26
2242	26
1719	26
5077	26
1726	26
1722	26
4113	26
3155	26
1723	26
1730	26
1724	26
2419	26
2999	26
1727	26
2198	26
1729	26
4812	26
2688	26
1733	26
1735	26
4683	26
1737	26
1741	26
1744	26
2541	26
1745	26
3242	26
1753	26
5109	26
1758	26
1764	26
4851	26
1779	26
1785	26
2102	26
1790	26
3580	26
1792	26
1800	26
2308	26
3064	26
2380	26
4119	26
2382	26
2402	26
5010	26
4274	26
4591	26
4099	26
2511	26
4745	26
3940	26
2535	26
4004	26
4163	26
3952	26
2544	26
5200	26
2666	26
2756	26
2754	26
3988	26
2822	26
4775	26
3070	26
3920	26
3170	26
3233	26
3717	26
3249	26
3876	26
3554	26
4510	26
5112	26
4109	26
2151	27
194	27
2231	27
769	27
3713	27
1075	27
903	27
1078	27
3301	27
3872	27
2306	27
3545	27
3150	27
3873	27
3720	27
3300	27
1190	28
209	28
3599	28
291	28
4444	28
3367	28
312	28
5102	28
4772	28
2616	28
334	28
4442	28
3138	28
511	28
5044	28
579	28
4228	28
779	28
3601	28
2552	28
984	28
4677	28
2162	28
1059	28
4141	28
1063	28
2499	28
1185	28
4002	28
2235	28
2691	28
1215	28
3330	28
1351	28
1363	28
4301	28
1558	28
2975	28
1637	28
2276	28
1707	28
4391	28
1836	28
1841	28
5103	28
2272	28
1905	28
4000	28
1950	28
2947	28
1974	28
4390	28
2435	28
2490	28
4296	28
3772	28
3325	28
3537	29
211	29
553	29
4664	29
2240	29
1330	29
5125	29
1649	29
2783	29
1651	29
4316	29
2656	29
1660	29
3947	29
2421	29
1732	29
4380	29
3979	29
1759	29
4275	29
4363	29
1762	29
5289	29
2555	29
1819	29
2269	29
1920	29
3667	29
1936	29
4526	29
4376	29
1960	29
4377	29
1975	29
4169	29
1993	29
1991	29
4054	29
3205	29
4379	29
2024	29
3282	29
2038	29
4276	29
4846	29
5126	29
5123	29
4505	29
4991	29
4754	29
2630	29
4183	29
5290	29
3648	29
4471	29
2900	29
4990	29
2911	29
4102	29
2918	29
4148	29
3676	29
2926	29
2949	29
4714	29
4715	29
2953	29
4716	29
2955	29
4989	29
2960	29
4329	29
2987	29
2992	29
2996	29
3008	29
4847	29
4302	29
3012	29
5291	29
3108	29
3119	29
4324	29
3157	29
3535	29
3191	29
3684	29
3415	29
3219	29
3226	29
3225	29
4133	29
4330	29
3681	29
3996	29
4378	29
4334	30
279	30
4511	30
2830	30
335	30
5147	30
2948	30
453	30
3594	30
4300	30
502	30
3386	30
646	30
4699	30
3031	30
715	30
3846	30
3878	30
956	30
1180	30
1182	30
3474	30
1184	30
1274	30
4193	30
1358	30
4658	30
2606	30
1489	30
2603	30
1572	30
4865	30
1977	30
1702	30
3131	30
1755	30
4345	30
2261	30
1804	30
5061	30
1821	30
2991	30
1831	30
4346	30
2310	30
1863	30
2021	30
2966	30
2417	30
3788	30
3054	30
2529	30
4337	30
4347	30
3126	30
3464	30
3885	30
585	31
582	31
2940	31
2324	31
2447	31
1203	31
2448	31
2459	31
1220	31
4048	31
3255	31
1227	31
3995	31
1304	31
1228	31
2446	31
2107	31
1235	31
3267	31
1258	31
1252	31
1254	31
4043	31
1261	31
3932	31
1262	31
1288	31
1430	31
1306	31
1309	31
5146	31
1314	31
1355	31
1357	31
3994	31
2243	31
1376	31
1410	31
2444	31
1464	31
2445	31
1734	31
2449	31
4052	31
2645	31
2833	32
1449	32
2832	32
1486	32
4644	32
1612	32
5257	32
4197	32
1613	32
4881	32
4547	32
1617	32
5253	32
4719	32
3218	32
1641	32
1646	32
5235	32
3272	32
1663	32
5254	32
2253	32
1664	32
2476	32
1667	32
4439	32
3466	32
1671	32
3030	32
1673	32
1676	32
4088	32
1776	32
4307	32
4691	32
4702	32
3027	32
2841	32
2879	32
4238	32
2988	32
4506	32
2990	32
4217	32
2995	32
4484	32
3202	32
3009	32
3215	32
3028	32
3732	32
4880	32
